merging_variable,country,leader,party,lr,president,term,startofterm,yearbegin,endofterm,yearend,speechtype,speechnum,codernum,rubricgrade,averagerubric,totalaverage,wb_region,region
Ecuador_Correa_International_1.txt,Ecuador,Rafael Correa,Proud and Sovereign Fatherland Alliance,-1,1,1,2007-01-15,2007,2009-08-10,2009,International,3,3,NA,1,1.25,Latin America & Caribbean,Latin America & Caribbean
Ecuador_Correa_International_1.txt,Ecuador,Rafael Correa,Proud and Sovereign Fatherland Alliance,-1,1,1,2007-01-15,2007,2009-08-10,2009,International,3,4,NA,1,1.25,Latin America & Caribbean,Latin America & Caribbean
Ecuador_Correa_Famous_1.txt,Ecuador,Rafael Correa,Proud and Sovereign Fatherland Alliance,-1,1,1,2007-01-15,2007,2009-08-10,2009,Famous,4,1,2,1.5,1.25,Latin America & Caribbean,Latin America & Caribbean
Ecuador_Correa_Famous_1.txt,Ecuador,Rafael Correa,Proud and Sovereign Fatherland Alliance,-1,1,1,2007-01-15,2007,2009-08-10,2009,Famous,4,2,1,1.5,1.25,Latin America & Caribbean,Latin America & Caribbean
Ecuador_Correa_Famous_1.txt,Ecuador,Rafael Correa,Proud and Sovereign Fatherland Alliance,-1,1,1,2007-01-15,2007,2009-08-10,2009,Famous,4,3,NA,1.5,1.25,Latin America & Caribbean,Latin America & Caribbean
Ecuador_Correa_Famous_1.txt,Ecuador,Rafael Correa,Proud and Sovereign Fatherland Alliance,-1,1,1,2007-01-15,2007,2009-08-10,2009,Famous,4,4,NA,1.5,1.25,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Campaign_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Campaign,1,1,0,0.5,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Campaign_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Campaign,1,2,1,0.5,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Campaign_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Campaign,1,3,NA,0.5,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Campaign_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Campaign,1,4,NA,0.5,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Ribbon_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Ribbon cutting,2,1,1,0.333333333333333,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Ribbon_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Ribbon cutting,2,2,0,0.333333333333333,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Ribbon_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Ribbon cutting,2,3,0,0.333333333333333,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Ribbon_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Ribbon cutting,2,4,NA,0.333333333333333,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_International_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,International,3,1,1,0.5,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_International_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,International,3,2,0,0.5,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_International_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,International,3,3,NA,0.5,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_International_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,International,3,4,NA,0.5,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Famous_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Famous,4,1,1,1,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Famous_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Famous,4,2,1,1,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Famous_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Famous,4,3,NA,1,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Saca_Famous_1.txt,El Salvador,Antonio Saca,Nationalist Republican Alliance,1,1,1,2004-06-01,2004,2009-06-01,2009,Famous,4,4,NA,1,0.583333333333333,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Campaign_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Campaign,1,1,0,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Campaign_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Campaign,1,2,NA,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Campaign_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Campaign,1,3,NA,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Campaign_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Campaign,1,4,NA,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Ribbon_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Ribbon cutting,2,1,0,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Ribbon_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Ribbon cutting,2,2,0,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Ribbon_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Ribbon cutting,2,3,NA,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Ribbon_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Ribbon cutting,2,4,NA,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_International_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,International,3,1,0,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_International_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,International,3,2,0,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_International_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,International,3,3,NA,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_International_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,International,3,4,NA,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Famous_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Famous,4,1,0,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Famous_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Famous,4,2,0,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Famous_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Famous,4,3,NA,0,0,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Flores_Famous_1.txt,El Salvador,Francisco Flores,Nationalist Republican Alliance,1,1,1,1999-06-01,1999,2004-06-01,2004,Famous,4,4,NA,0,0,Latin America & Caribbean,Latin America & Caribbean
,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Campaign,1,1,1,1,0.625,Latin America & Caribbean,Latin America & Caribbean
,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Campaign,1,2,1,1,0.625,Latin America & Caribbean,Latin America & Caribbean
,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Campaign,1,3,NA,1,0.625,Latin America & Caribbean,Latin America & Caribbean
,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Campaign,1,4,NA,1,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_Ribbon_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Ribbon cutting,2,1,0,0.5,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_Ribbon_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Ribbon cutting,2,2,1,0.5,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_Ribbon_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Ribbon cutting,2,3,NA,0.5,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_Ribbon_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Ribbon cutting,2,4,NA,0.5,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_International_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,International,3,1,0,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_International_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,International,3,2,0,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_International_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,International,3,3,NA,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_International_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,International,3,4,NA,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_Famous_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Famous,4,1,1,1,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_Famous_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Famous,4,2,1,1,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_Famous_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Famous,4,3,NA,1,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Funes_Famous_1.txt,El Salvador,Mauricio Funes,Farabundo Marti National Liberational Front,-1,1,1,2009-06-01,2009,2014-06-01,2014,Famous,4,4,NA,1,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Campaign_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Campaign,1,1,1,1,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Campaign_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Campaign,1,2,1,1,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Campaign_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Campaign,1,3,NA,1,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Campaign_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Campaign,1,4,NA,1,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Ribbon_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Ribbon cutting,2,1,1.2,1.5,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Ribbon_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Ribbon cutting,2,2,1.8,1.5,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Ribbon_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Ribbon cutting,2,3,NA,1.5,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Ribbon_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Ribbon cutting,2,4,NA,1.5,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_International_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,International,3,1,0,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_International_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,International,3,2,0,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_International_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,International,3,3,NA,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_International_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,International,3,4,NA,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Famous_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Famous,4,1,0,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Famous_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Famous,4,2,0,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Famous_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Famous,4,3,NA,0,0.625,Latin America & Caribbean,Latin America & Caribbean
El Salvador_Sanchez Ceren_Famous_1.txt,El Salvador,Salvador Sanchez Ceren,Farabundo Marti National Liberational Front,-1,1,1,2014-06-01,2014,2019-06-01,2019,Famous,4,4,NA,0,0.625,Latin America & Caribbean,Latin America & Caribbean
Estonia_Ansip_Campaign_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Campaign,1,1,1,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Campaign_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Campaign,1,2,0,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Campaign_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Campaign,1,3,NA,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Campaign_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Campaign,1,4,NA,0.5,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Ribbon_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Ribbon cutting,2,1,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Ribbon_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Ribbon cutting,2,2,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Ribbon_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Ribbon cutting,2,3,NA,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Ribbon_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Ribbon cutting,2,4,NA,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_International_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,International,3,1,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_International_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,International,3,2,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_International_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,International,3,3,NA,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_International_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,International,3,4,NA,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Famous_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Famous,4,1,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Famous_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Famous,4,2,0,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Famous_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Famous,4,3,NA,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Famous_2.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,2,2007-04-05,2007,2011-04-06,2011,Famous,4,4,NA,0,0.125,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Campaign_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,Campaign,1,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Campaign_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,Campaign,1,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Campaign_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,Campaign,1,3,NA,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Campaign_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,Campaign,1,4,NA,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Ribbon_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,Ribbon cutting,2,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Ribbon_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,Ribbon cutting,2,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Ribbon_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,Ribbon cutting,2,3,NA,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_Ribbon_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,Ribbon cutting,2,4,NA,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_International_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,International,3,1,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_International_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,International,3,2,0,0,0,Europe & Central Asia,Central and Eastern Europe
Estonia_Ansip_International_1.txt,Estonia,Andrus Ansip,Estonian Reform Party,1,0,1,2005-04-12,2005,2007-04-05,2007,International,3,3,NA,0,0,Europe & Central Asia,Central and Eastern Europe
